conceptual_clarity_level,attention_span_category,retention_strength,problem_solving_speed_sec,error_pattern,growth_slope,response_to_feedback,revisions_per_week,days_between_revisions,method_of_revision,question_asking_nature,self_assessment_accuracy,exploration_tendency,teacher_relationship_quality,peer_learning_behavior,communication_clarity,discussion_engagement,test_anxiety_level,resilience_after_failure,motivation_intrinsic_vs_extrinsic,achievement_orientation,emotional_self_awareness,device_access_type,preferred_edtech_apps,digital_distraction_level,input_method_preference,highest_academic_level,study_space_quality,academic_pressure_at_home,family_responsibilities_hrs,support_system_strength,content_type_preference,knowledge_graph_nodes_covered,ongoing_concept,metacognitive_skill_level,next_section,difficulty,board_exam_importance,olympiad_importance,avg_study_time_min,interest_evoking,curiosity_evoking,critical_reasoning_needed,inquiry_learning_scope,example_availability
4,3,74.0,295,conceptual,0.33,4,2,4,"['active_recall', 'practice_tests']",3,6.0,3,4,2,4,3,2,4,0.73,2,4,2,"['KhanAcademy', 'YouTube', 'WolframAlpha']",2,typing,bachelor,4,3,1,3,"['video', 'simulation']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock', 'Simple Pendulum', 'Time Period of Pendulum', 'Speed', 'SI Unit of Time']",Uniform Linear Motion,3,Explanation (with analogies),2,3,4,3,4,3,3,4,5
4,3,82.0,265,conceptual,0.42,4,2,3,"['active_recall', 'practice_tests']",3,13.0,3,4,2,4,3,2,4,0.82,2,4,2,"['KhanAcademy', 'YouTube', 'WolframAlpha']",2,typing,bachelor,4,3,1,3,"['video', 'simulation']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock', 'Simple Pendulum', 'Time Period of Pendulum', 'Speed', 'SI Unit of Time', 'Uniform Linear Motion']",Non-uniform Linear Motion,3,What-if Scenarios,2,3,4,3,4,3,3,4,5
1,1,39.0,555,calculation,-0.08,1,0,11,['flashcards'],1,-28.0,1,1,1,1,1,5,1,0.14,1,1,1,"['Quizlet', 'Brainly']",5,writing,primary_school,1,5,7,1,['video'],['Sundial'],Water Clock,1,Concept Definition,5,5,1,1,1,1,1,1,1
5,3,94.0,210,conceptual,0.53,5,3,2,"['active_recall', 'practice_tests', 'group_study']",3,23.0,5,5,3,5,5,1,5,0.98,3,5,2,"['KhanAcademy', 'Desmos', 'WolframAlpha']",1,typing,phd,5,1,0,3,"['simulation', 'gamified']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock', 'Simple Pendulum', 'Time Period of Pendulum', 'Speed', 'SI Unit of Time', 'Uniform Linear Motion']",Non-uniform Linear Motion,5,Intuition,1,2,5,5,5,5,5,5,5
3,2,60.0,395,careless,0.2,3,1,6,"['spaced_repetition', 'summarization']",2,4.0,2,3,2,3,2,3,3,0.5,2,3,2,"['KhanAcademy', 'Quizlet', 'YouTube']",3,writing,high_school,3,2,0,3,"['text', 'simulation']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock', 'Simple Pendulum', 'Time Period of Pendulum', 'Speed']",SI Unit of Time,2,Logical Flow,3,4,1,2,3,2,2,3,4
4,3,73.0,285,conceptual,0.33,4,2,4,"['active_recall', 'practice_tests']",3,8.0,3,4,2,4,3,2,4,0.73,2,4,2,"['KhanAcademy', 'YouTube', 'WolframAlpha']",2,typing,bachelor,4,3,1,3,"['video', 'simulation']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock', 'Simple Pendulum', 'Time Period of Pendulum', 'Speed', 'SI Unit of Time']",Uniform Linear Motion,3,What-if Scenarios,2,3,4,3,4,3,3,4,5
1,1,33.0,565,calculation,-0.12,1,0,13,['flashcards'],1,-31.0,1,1,1,1,1,5,1,0.07,1,1,1,"['Quizlet', 'Brainly']",5,writing,primary_school,1,5,6,1,['video'],['Sundial'],Water Clock,1,Explanation (with analogies),5,5,1,1,1,1,1,1,1
4,3,81.0,260,conceptual,0.4,4,2,3,"['active_recall', 'practice_tests']",3,11.0,3,4,2,4,3,2,4,0.8,2,4,2,"['KhanAcademy', 'YouTube', 'WolframAlpha']",2,typing,bachelor,4,3,1,3,"['video', 'simulation']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock', 'Simple Pendulum', 'Time Period of Pendulum', 'Speed', 'SI Unit of Time', 'Uniform Linear Motion']",Non-uniform Linear Motion,3,Explanation (with analogies),2,3,4,3,4,3,3,4,5
1,1,30.0,550,calculation,-0.15,1,0,14,['flashcards'],1,-30.0,1,1,1,1,1,5,1,0.1,1,1,1,"['Quizlet', 'Brainly']",5,writing,primary_school,1,5,4,1,['video'],['Sundial'],Water Clock,1,Explanation (with analogies),5,5,1,1,1,1,1,1,1
4,3,80.0,270,conceptual,0.35,4,2,3,"['active_recall', 'practice_tests']",3,11.0,3,4,2,4,3,2,4,0.75,2,4,2,"['KhanAcademy', 'YouTube', 'WolframAlpha']",2,typing,bachelor,4,3,1,3,"['video', 'simulation']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock', 'Simple Pendulum', 'Time Period of Pendulum', 'Speed', 'SI Unit of Time']",Uniform Linear Motion,3,What-if Scenarios,2,3,4,3,4,3,3,4,5
1,1,26.0,585,calculation,-0.19,1,0,14,['flashcards'],1,-36.0,1,1,1,1,1,5,1,0.04,1,1,1,"['Quizlet', 'Brainly']",5,writing,primary_school,1,5,8,1,['video'],['Sundial'],Water Clock,1,Explanation (with analogies),5,5,1,1,1,1,1,1,1
2,1,39.0,540,calculation,-0.09,1,0,13,['flashcards'],1,-32.0,1,1,1,1,1,5,1,0.12,1,1,1,"['Quizlet', 'Brainly']",5,writing,primary_school,1,5,7,1,['video'],['Sundial'],Water Clock,1,Explanation (with analogies),5,5,1,1,1,1,1,1,1
3,2,66.0,365,careless,0.26,3,2,4,"['spaced_repetition', 'summarization']",2,5.5,2,3,2,3,2,3,3,0.62,2,3,2,"['KhanAcademy', 'Quizlet', 'YouTube']",3,writing,high_school,3,2,0,3,"['text', 'simulation']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock', 'Simple Pendulum', 'Time Period of Pendulum', 'Speed']",SI Unit of Time,2,Real-Life Application,3,4,1,2,3,2,2,3,4
2,1,44.0,520,calculation,-0.05,2,0,10,['flashcards'],1,-24.0,1,2,1,2,1,5,2,0.21,1,2,1,"['Quizlet', 'KhanAcademy', 'Brainly']",4,writing,high_school,2,4,3,2,"['video', 'text']",['Sundial'],Water Clock,1,Explanation (with analogies),4,5,1,2,2,1,2,1,3
4,3,71.0,290,conceptual,0.31,4,2,4,"['active_recall', 'practice_tests']",3,6.0,3,4,2,4,3,2,4,0.71,2,4,2,"['KhanAcademy', 'YouTube', 'WolframAlpha']",2,typing,bachelor,4,3,1,3,"['video', 'simulation']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock', 'Simple Pendulum', 'Time Period of Pendulum', 'Speed', 'SI Unit of Time']",Uniform Linear Motion,3,MCQs,2,3,4,3,4,3,3,4,5
2,1,46.0,515,calculation,-0.02,2,0,11,['flashcards'],1,-23.0,1,2,1,2,1,5,2,0.19,1,2,1,"['Quizlet', 'KhanAcademy', 'Brainly']",4,writing,high_school,2,4,3,2,"['video', 'text']",['Sundial'],Water Clock,1,Explanation (with analogies),4,5,1,2,2,1,2,1,3
3,2,67.0,360,careless,0.27,3,2,4,"['spaced_repetition', 'summarization']",2,5.0,2,3,2,3,2,3,3,0.6,2,3,2,"['KhanAcademy', 'Quizlet', 'YouTube']",3,writing,high_school,3,2,0,3,"['text', 'simulation']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock', 'Simple Pendulum', 'Time Period of Pendulum', 'Speed']",SI Unit of Time,2,Real-Life Application,3,4,1,2,3,2,2,3,4
1,1,34.0,555,calculation,-0.11,1,0,12,['flashcards'],1,-30.0,1,1,1,1,1,5,1,0.11,1,1,1,"['Quizlet', 'Brainly']",5,writing,primary_school,1,5,6,1,['video'],['Sundial'],Water Clock,1,Concept Definition,5,5,1,1,1,1,1,1,1
5,3,96.0,190,conceptual,0.56,5,3,2,"['active_recall', 'practice_tests', 'group_study']",3,24.0,5,5,3,5,5,1,5,0.99,3,5,2,"['KhanAcademy', 'Desmos', 'WolframAlpha']",1,typing,phd,5,1,0,3,"['simulation', 'gamified']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock', 'Simple Pendulum', 'Time Period of Pendulum', 'Speed', 'SI Unit of Time', 'Uniform Linear Motion']",Non-uniform Linear Motion,5,Concept Definition,1,2,5,5,5,5,5,5,5
1,1,35.0,560,calculation,-0.1,1,0,14,['flashcards'],1,-28.0,1,1,1,1,1,5,1,0.11,1,1,1,"['Quizlet', 'Brainly']",5,writing,primary_school,1,5,4,1,['video'],['Sundial'],Water Clock,1,Explanation (with analogies),5,5,1,1,1,1,1,1,1
4,3,82.0,255,conceptual,0.42,4,2,3,"['active_recall', 'practice_tests']",3,13.0,3,4,2,4,3,2,4,0.82,2,4,2,"['KhanAcademy', 'YouTube', 'WolframAlpha']",2,typing,bachelor,4,3,1,3,"['video', 'simulation']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock', 'Simple Pendulum', 'Time Period of Pendulum', 'Speed', 'SI Unit of Time', 'Uniform Linear Motion']",Non-uniform Linear Motion,3,Concept Definition,2,3,4,3,4,3,3,4,5
2,1,40.0,530,calculation,-0.04,2,0,13,['flashcards'],1,-25.0,1,2,1,2,1,5,2,0.17,1,2,1,"['Quizlet', 'KhanAcademy', 'Brainly']",4,writing,high_school,2,4,3,2,"['video', 'text']",['Sundial'],Water Clock,1,Explanation (with analogies),4,5,1,2,2,1,2,1,3
2,1,45.0,525,calculation,-0.03,2,0,12,['flashcards'],1,-22.0,1,2,1,2,1,5,2,0.19,1,2,1,"['Quizlet', 'KhanAcademy', 'Brainly']",4,writing,high_school,2,4,3,2,"['video', 'text']",['Sundial'],Water Clock,1,Explanation (with analogies),4,5,1,2,2,1,2,1,3
3,2,64.0,380,careless,0.24,3,2,4,"['spaced_repetition', 'summarization']",2,5.0,2,3,2,3,2,3,3,0.58,2,3,2,"['KhanAcademy', 'Quizlet', 'YouTube']",3,writing,high_school,3,2,0,3,"['text', 'simulation']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock', 'Simple Pendulum', 'Time Period of Pendulum', 'Speed', 'SI Unit of Time']",Uniform Linear Motion,2,Real-Life Application,3,4,1,2,3,2,2,3,4
2,1,43.0,520,calculation,-0.04,2,0,10,['flashcards'],1,-24.0,1,2,1,2,1,5,2,0.21,1,2,1,"['Quizlet', 'KhanAcademy', 'Brainly']",4,writing,high_school,2,4,3,2,"['video', 'text']",['Sundial'],Water Clock,1,Explanation (with analogies),4,5,1,2,2,1,2,1,3
3,2,62.0,385,careless,0.22,3,2,4,"['spaced_repetition', 'summarization']",2,3.5,2,3,2,3,2,3,3,0.56,2,3,2,"['KhanAcademy', 'Quizlet', 'YouTube']",3,writing,high_school,3,2,0,3,"['text', 'simulation']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock', 'Simple Pendulum', 'Time Period of Pendulum', 'Speed']",SI Unit of Time,2,Logical Flow,3,4,1,2,3,2,2,3,4
4,3,83.0,250,conceptual,0.43,4,2,3,"['active_recall', 'practice_tests']",3,14.0,3,4,2,4,3,2,4,0.83,2,4,2,"['KhanAcademy', 'YouTube', 'WolframAlpha']",2,typing,bachelor,4,3,1,3,"['video', 'simulation']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock', 'Simple Pendulum', 'Time Period of Pendulum', 'Speed', 'SI Unit of Time', 'Uniform Linear Motion']",Non-uniform Linear Motion,3,Real-Life Application,2,3,4,3,4,3,3,4,5
1,1,31.0,570,calculation,-0.14,1,0,13,['flashcards'],1,-31.0,1,1,1,1,1,5,1,0.08,1,1,1,"['Quizlet', 'Brainly']",5,writing,primary_school,1,5,7,1,['video'],['Sundial'],Water Clock,1,Explanation (with analogies),5,5,1,1,1,1,1,1,1
5,3,89.0,230,conceptual,0.45,5,3,2,"['active_recall', 'practice_tests', 'group_study']",3,18.0,4,5,3,5,5,1,5,0.93,3,5,2,"['KhanAcademy', 'Desmos', 'WolframAlpha']",1,typing,master,5,1,0,3,"['simulation', 'gamified']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock', 'Simple Pendulum', 'Time Period of Pendulum', 'Speed', 'SI Unit of Time', 'Uniform Linear Motion']",Non-uniform Linear Motion,5,Logical Flow,1,2,5,5,5,5,5,5,5
3,2,68.0,375,careless,0.28,3,2,4,"['spaced_repetition', 'summarization']",2,6.0,2,3,2,3,2,3,3,0.63,2,3,2,"['KhanAcademy', 'Quizlet', 'YouTube']",3,writing,high_school,3,2,0,3,"['text', 'simulation']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock', 'Simple Pendulum', 'Time Period of Pendulum', 'Speed']",SI Unit of Time,2,Real-Life Application,3,4,1,2,3,2,2,3,4
2,1,44.0,535,calculation,-0.06,2,0,11,['flashcards'],1,-23.0,1,2,1,2,1,5,2,0.19,1,2,1,"['Quizlet', 'KhanAcademy', 'Brainly']",4,writing,high_school,2,4,3,2,"['video', 'text']",['Sundial'],Water Clock,1,Explanation (with analogies),4,5,1,2,2,1,2,1,3
2,1,41.0,545,calculation,-0.05,2,0,13,['flashcards'],1,-26.0,1,2,1,2,1,5,2,0.18,1,2,1,"['Quizlet', 'KhanAcademy', 'Brainly']",4,writing,high_school,2,4,3,2,"['video', 'text']",['Sundial'],Water Clock,1,Explanation (with analogies),4,5,1,2,2,1,2,1,3
5,3,93.0,215,conceptual,0.51,5,3,2,"['active_recall', 'practice_tests', 'group_study']",3,20.0,5,5,3,5,5,1,5,0.95,3,5,2,"['KhanAcademy', 'Desmos', 'WolframAlpha']",1,typing,phd,5,1,0,3,"['simulation', 'gamified']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock', 'Simple Pendulum', 'Time Period of Pendulum', 'Speed', 'SI Unit of Time', 'Uniform Linear Motion']",Non-uniform Linear Motion,5,"Details (facts, sub-concepts)",1,2,5,5,5,5,5,5,5
3,2,66.0,370,careless,0.26,3,2,4,"['spaced_repetition', 'summarization']",2,5.5,2,3,2,3,2,3,3,0.62,2,3,2,"['KhanAcademy', 'Quizlet', 'YouTube']",3,writing,high_school,3,2,0,3,"['text', 'simulation']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock', 'Simple Pendulum', 'Time Period of Pendulum', 'Speed']",SI Unit of Time,2,What-if Scenarios,3,2,2,3,3,3,3,3,3
3,2,63.0,380,careless,0.23,3,2,4,"['spaced_repetition', 'summarization']",2,4.0,2,3,2,3,2,3,3,0.57,2,3,2,"['KhanAcademy', 'Quizlet', 'YouTube']",3,writing,high_school,3,2,0,3,"['text', 'simulation']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock', 'Simple Pendulum', 'Time Period of Pendulum', 'Speed', 'SI Unit of Time']",Uniform Linear Motion,2,Explanation (with analogies),3,4,1,2,3,2,2,3,4
2,1,41.0,535,calculation,-0.05,2,0,13,['flashcards'],1,-24.0,1,2,1,2,1,5,2,0.19,1,2,1,"['Quizlet', 'KhanAcademy', 'Brainly']",4,writing,high_school,2,4,3,2,"['video', 'text']",['Sundial'],Water Clock,1,Explanation (with analogies),4,5,1,2,2,1,2,1,3
4,3,84.0,240,conceptual,0.44,5,3,2,"['active_recall', 'practice_tests', 'group_study']",3,14.5,4,5,3,5,5,1,5,0.94,3,5,2,"['KhanAcademy', 'Desmos', 'WolframAlpha']",1,typing,master,5,1,0,3,"['simulation', 'gamified']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock', 'Simple Pendulum', 'Time Period of Pendulum', 'Speed', 'SI Unit of Time', 'Uniform Linear Motion']",Non-uniform Linear Motion,5,What-if Scenarios,1,2,5,5,5,5,5,5,5
3,2,62.0,385,careless,0.22,3,2,4,"['spaced_repetition', 'summarization']",2,3.5,2,3,2,3,2,3,3,0.56,2,3,2,"['KhanAcademy', 'Quizlet', 'YouTube']",3,writing,high_school,3,2,0,3,"['text', 'simulation']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock', 'Simple Pendulum', 'Time Period of Pendulum', 'Speed', 'SI Unit of Time']",Uniform Linear Motion,2,Real-Life Application,3,4,1,2,3,2,2,3,4
3,2,65.0,355,careless,0.25,3,2,4,"['spaced_repetition', 'summarization']",2,5.0,2,3,2,3,2,3,3,0.6,2,3,2,"['KhanAcademy', 'Quizlet', 'YouTube']",3,writing,high_school,3,2,0,3,"['text', 'simulation']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock', 'Simple Pendulum', 'Time Period of Pendulum', 'Speed']",SI Unit of Time,2,What-if Scenarios,3,2,2,3,3,3,3,3,3
1,1,32.0,575,calculation,-0.13,1,0,13,['flashcards'],1,-31.0,1,1,1,1,1,5,1,0.07,1,1,1,"['Quizlet', 'Brainly']",5,writing,primary_school,1,5,6,1,['video'],['Sundial'],Water Clock,1,Explanation (with analogies),5,5,1,1,1,1,1,1,1
3,2,69.0,355,careless,0.29,3,2,4,"['spaced_repetition', 'summarization']",2,6.0,2,3,2,3,2,3,3,0.64,2,3,2,"['KhanAcademy', 'Quizlet', 'YouTube']",3,writing,high_school,3,2,0,3,"['text', 'simulation']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock', 'Simple Pendulum', 'Time Period of Pendulum', 'Speed']",SI Unit of Time,2,What-if Scenarios,3,2,2,3,3,3,3,3,3
3,2,61.0,380,careless,0.21,3,1,5,"['spaced_repetition', 'summarization']",2,3.0,2,3,2,3,2,3,3,0.52,2,3,2,"['KhanAcademy', 'Quizlet', 'YouTube']",3,writing,high_school,3,2,0,3,"['text', 'simulation']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock', 'Simple Pendulum', 'Time Period of Pendulum', 'Speed']",SI Unit of Time,2,Explanation (with analogies),3,3,2,3,3,2,3,3,4
3,2,67.0,365,careless,0.27,3,2,4,"['spaced_repetition', 'summarization']",2,5.5,2,3,2,3,2,3,3,0.62,2,3,2,"['KhanAcademy', 'Quizlet', 'YouTube']",3,writing,high_school,3,2,0,3,"['text', 'simulation']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock', 'Simple Pendulum', 'Time Period of Pendulum', 'Speed']",SI Unit of Time,2,What-if Scenarios,3,4,1,2,3,2,2,3,4
3,2,65.0,360,careless,0.25,3,2,4,"['spaced_repetition', 'summarization']",2,5.0,2,3,2,3,2,3,3,0.6,2,3,2,"['KhanAcademy', 'Quizlet', 'YouTube']",3,writing,high_school,3,2,0,3,"['text', 'simulation']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock', 'Simple Pendulum', 'Time Period of Pendulum', 'Speed']",SI Unit of Time,2,Real-Life Application,3,4,1,2,3,2,2,3,4
1,1,29.0,570,calculation,-0.17,1,0,14,['flashcards'],1,-33.0,1,1,1,1,1,5,1,0.06,1,1,1,"['Quizlet', 'Brainly']",5,writing,primary_school,1,5,7,1,['video'],['Sundial'],Water Clock,1,Explanation (with analogies),5,5,1,1,1,1,1,1,1
3,2,61.0,385,careless,0.21,3,1,5,"['spaced_repetition', 'summarization']",2,3.0,2,3,2,3,2,3,3,0.52,2,3,2,"['KhanAcademy', 'Quizlet', 'YouTube']",3,writing,high_school,3,2,0,3,"['text', 'simulation']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock', 'Simple Pendulum', 'Time Period of Pendulum']",Speed,2,What-if Scenarios,3,3,2,3,3,3,3,3,3
3,2,64.0,375,careless,0.24,3,2,4,"['spaced_repetition', 'summarization']",2,5.0,2,3,2,3,2,3,3,0.58,2,3,2,"['KhanAcademy', 'Quizlet', 'YouTube']",3,writing,high_school,3,2,0,3,"['text', 'simulation']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock', 'Simple Pendulum', 'Time Period of Pendulum', 'Speed', 'SI Unit of Time']",Uniform Linear Motion,2,Working,3,4,1,2,3,2,2,3,4
4,3,75.0,275,conceptual,0.34,4,2,4,"['active_recall', 'practice_tests']",3,7.5,3,4,2,4,3,2,4,0.74,2,4,2,"['KhanAcademy', 'YouTube', 'WolframAlpha']",2,typing,bachelor,4,3,1,3,"['video', 'simulation']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock', 'Simple Pendulum', 'Time Period of Pendulum', 'Speed', 'SI Unit of Time']",Uniform Linear Motion,3,Explanation (with analogies),2,3,4,3,4,3,3,4,5
4,3,81.0,265,conceptual,0.41,4,2,3,"['active_recall', 'practice_tests']",3,12.0,3,4,2,4,3,2,4,0.81,2,4,2,"['KhanAcademy', 'YouTube', 'WolframAlpha']",2,typing,bachelor,4,3,1,3,"['video', 'simulation']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock', 'Simple Pendulum', 'Time Period of Pendulum', 'Speed', 'SI Unit of Time', 'Uniform Linear Motion']",Non-uniform Linear Motion,3,Explanation (with analogies),2,3,4,3,4,3,3,4,5
3,2,64.0,370,careless,0.24,3,2,4,"['spaced_repetition', 'summarization']",2,5.0,2,3,2,3,2,3,3,0.58,2,3,2,"['KhanAcademy', 'Quizlet', 'YouTube']",3,writing,high_school,3,2,0,3,"['text', 'simulation']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock', 'Simple Pendulum', 'Time Period of Pendulum', 'Speed', 'SI Unit of Time']",Uniform Linear Motion,2,What-if Scenarios,3,2,2,3,3,3,3,3,3
1,1,30.0,560,calculation,-0.16,1,0,14,['flashcards'],1,-32.0,1,1,1,1,1,5,1,0.09,1,1,1,"['Quizlet', 'Brainly']",5,writing,primary_school,1,5,7,1,['video'],['Sundial'],Water Clock,1,Explanation (with analogies),5,5,1,1,1,1,1,1,1
3,2,66.0,360,careless,0.26,3,2,4,"['spaced_repetition', 'summarization']",2,5.5,2,3,2,3,2,3,3,0.62,2,3,2,"['KhanAcademy', 'Quizlet', 'YouTube']",3,writing,high_school,3,2,0,3,"['text', 'simulation']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock', 'Simple Pendulum', 'Time Period of Pendulum', 'Speed']",SI Unit of Time,2,What-if Scenarios,3,4,1,2,3,2,2,3,4
3,2,63.0,375,careless,0.23,3,2,4,"['spaced_repetition', 'summarization']",2,4.0,2,3,2,3,2,3,3,0.57,2,3,2,"['KhanAcademy', 'Quizlet', 'YouTube']",3,writing,high_school,3,2,0,3,"['text', 'simulation']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock', 'Simple Pendulum', 'Time Period of Pendulum', 'Speed', 'SI Unit of Time']",Uniform Linear Motion,2,Real-Life Application,3,4,1,2,3,2,2,3,4
3,2,66.0,360,careless,0.26,3,2,4,"['spaced_repetition', 'summarization']",2,5.5,2,3,2,3,2,3,3,0.62,2,3,2,"['KhanAcademy', 'Quizlet', 'YouTube']",3,writing,high_school,3,2,0,3,"['text', 'simulation']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock', 'Simple Pendulum', 'Time Period of Pendulum', 'Speed']",SI Unit of Time,2,Real-Life Application,3,4,1,2,3,2,2,3,4
4,3,84.0,245,conceptual,0.44,5,3,2,"['active_recall', 'practice_tests', 'group_study']",3,14.5,4,5,3,5,5,1,5,0.94,3,5,2,"['KhanAcademy', 'Desmos', 'WolframAlpha']",1,typing,master,5,1,0,3,"['simulation', 'gamified']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock', 'Simple Pendulum', 'Time Period of Pendulum', 'Speed', 'SI Unit of Time', 'Uniform Linear Motion']",Non-uniform Linear Motion,5,What-if Scenarios,1,2,5,5,5,5,5,5,5
1,1,28.0,590,calculation,-0.2,1,0,14,['flashcards'],1,-35.0,1,1,1,1,1,5,1,0.05,1,1,1,"['Quizlet', 'Brainly']",5,writing,primary_school,1,5,6,1,['video'],['Sundial'],Water Clock,1,Explanation (with analogies),5,5,1,1,1,1,1,1,1
4,3,85.0,240,conceptual,0.45,5,3,2,"['active_recall', 'practice_tests', 'group_study']",3,15.0,4,5,3,5,5,1,5,0.9,3,5,2,"['KhanAcademy', 'Desmos', 'WolframAlpha']",1,typing,master,5,1,0,3,"['simulation', 'gamified']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock', 'Simple Pendulum', 'Time Period of Pendulum', 'Speed', 'SI Unit of Time', 'Uniform Linear Motion']",Non-uniform Linear Motion,5,Real-Life Application,1,2,5,5,5,5,5,5,5
2,1,36.0,555,calculation,-0.13,1,0,13,['flashcards'],1,-31.0,1,1,1,1,1,5,1,0.07,1,1,1,"['Quizlet', 'Brainly']",5,writing,primary_school,1,5,6,1,['video'],['Sundial'],Water Clock,1,Explanation (with analogies),5,5,1,1,1,1,1,1,1
3,2,65.0,345,careless,0.25,3,2,4,"['spaced_repetition', 'summarization']",2,5.0,2,3,2,3,2,3,3,0.6,2,3,2,"['KhanAcademy', 'Quizlet', 'YouTube']",3,writing,high_school,3,2,0,3,"['text', 'simulation']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock', 'Simple Pendulum', 'Time Period of Pendulum', 'Speed']",SI Unit of Time,2,Real-Life Application,3,4,1,2,3,2,2,3,4
3,2,62.0,380,careless,0.22,3,2,4,"['spaced_repetition', 'summarization']",2,3.5,2,3,2,3,2,3,3,0.56,2,3,2,"['KhanAcademy', 'Quizlet', 'YouTube']",3,writing,high_school,3,2,0,3,"['text', 'simulation']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock', 'Simple Pendulum', 'Time Period of Pendulum', 'Speed', 'SI Unit of Time']",Uniform Linear Motion,2,What-if Scenarios,3,4,1,2,3,2,2,3,4
3,2,65.0,360,careless,0.25,3,2,4,"['spaced_repetition', 'summarization']",2,5.0,2,3,2,3,2,3,3,0.6,2,3,2,"['KhanAcademy', 'Quizlet', 'YouTube']",3,writing,high_school,3,2,0,3,"['text', 'simulation']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock', 'Simple Pendulum', 'Time Period of Pendulum', 'Speed']",SI Unit of Time,2,Explanation (with analogies),3,4,1,2,3,2,2,3,4
3,2,60.0,390,careless,0.2,3,1,5,"['spaced_repetition', 'summarization']",2,3.0,2,3,2,3,2,3,3,0.5,2,3,2,"['KhanAcademy', 'Quizlet', 'YouTube']",3,writing,high_school,3,2,0,3,"['text', 'simulation']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock', 'Simple Pendulum', 'Time Period of Pendulum', 'Speed']",SI Unit of Time,2,What-if Scenarios,3,4,1,2,3,2,2,3,4
4,3,80.0,265,conceptual,0.36,4,2,3,"['active_recall', 'practice_tests']",3,10.0,3,4,2,4,3,2,4,0.76,2,4,2,"['KhanAcademy', 'YouTube', 'WolframAlpha']",2,typing,bachelor,4,3,1,3,"['video', 'simulation']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock', 'Simple Pendulum', 'Time Period of Pendulum', 'Speed', 'SI Unit of Time', 'Uniform Linear Motion']",Non-uniform Linear Motion,3,What-if Scenarios,2,3,4,3,4,3,3,4,5
3,2,63.0,375,careless,0.23,3,2,4,"['spaced_repetition', 'summarization']",2,4.0,2,3,2,3,2,3,3,0.57,2,3,2,"['KhanAcademy', 'Quizlet', 'YouTube']",3,writing,high_school,3,2,0,3,"['text', 'simulation']","['Sundial', 'Water Clock', 'Hourglass', 'Candle Clock', 'Simple Pendulum', 'Time Period of Pendulum', 'Speed', 'SI Unit of Time']",Uniform Linear Motion,2,Explanation (with analogies),3,4,1,2,3,2,2,3,4
1,1,32.0,570,calculation,-0.15,1,0,14,['flashcards'],1,-30.0,1,1,1,1,1,5,1,0.1,1,1,1,"['Quizlet', 'Brainly']",5,writing,primary_school,1,5,4,1,['video'],['Sundial'],Water Clock,1,Explanation (with analogies),5,5,1,1,1,1,1,1,1
